Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Machamp [Reverse Holo] #16,$24.39,$78.68,$149.65,https://storage.googleapis.com/images.pricecharting.com/ac54b906ceb362cdde0153c99140fdfe51bb6ceed39ecd619d9f6b12e8403e08/60.jpg
Poliwhirl #89,$17.29,$30.00,$137.50,https://storage.googleapis.com/images.pricecharting.com/96345cb58e22c60d876d13e8aa6a13e04ba65cbfdbabca84c08f94a6fd5ef441/60.jpg
Ponyta #126,$2.99,$21.00,$125.00,https://storage.googleapis.com/images.pricecharting.com/fe393c2977d0b4dad7080d9b828635d6760fb36b27edadbfb6de49d5b9a2e829/60.jpg
Cloyster [Reverse Holo] #8,$38.85,$71.08,$300.00,https://storage.googleapis.com/images.pricecharting.com/e77bcddb59d8e7de754c635a56b94d46ecefcb33c0f668e7b1e9e3fdd72e0d0a/60.jpg
Ekans #108,$3.50,$22.00,$93.31,https://storage.googleapis.com/images.pricecharting.com/a88a16a7df8cf671e33c26e8b7a8417f170eceecca7555b8cdef9184f0d24ca5/60.jpg
Ampharos #34,$17.23,$30.35,$132.50,https://storage.googleapis.com/images.pricecharting.com/57543b74b68afd1b7345da1093649d0fd242b5f04d4209a6aa82bcb50add2933/60.jpg
Tyranitar [Reverse Holo] #66,$67.08,$165.50,"$1,154.55",https://storage.googleapis.com/images.pricecharting.com/f2311f432dbf5e2d07c4014b3ac726f738a2bbfe83e316823aaef1758970dc37/60.jpg
Typhlosion [Reverse Holo] #64,$41.92,$171.05,$510.00,https://storage.googleapis.com/images.pricecharting.com/3ae0f8fdf4c2ae3660d45a52bb27fddae20d0ee57e5256a6ebc7a056a204ccc2/60.jpg
Poliwag #125,$11.39,$25.09,$69.99,https://storage.googleapis.com/images.pricecharting.com/5c8829be3ffc2c2164c906aecb7d34e2dc1f7300843abaeaca17572f9236152f/60.jpg
Dragonair [Reverse Holo] #75,$47.20,$100.00,$434.92,https://storage.googleapis.com/images.pricecharting.com/b571296f8157103564cf9e0626cd77c22a066121db5a52a1d22951c4ca1bd9b2/60.jpg
Ninetales [Reverse Holo] #57,$26.93,$75.36,$269.66,https://storage.googleapis.com/images.pricecharting.com/64fb0f08033337c187e35741a50d1297305f395c94cb5aa10ab9eed7bdc6214b/60.jpg
Golem [Reverse Holo] #14,$20.26,$74.91,$155.01,https://storage.googleapis.com/images.pricecharting.com/82ecaeb6a43d5ff2236ab2b78c7183fcc7cafa3acfb3223baefd93ec6b676301/60.jpg
Ivysaur [Reverse Holo] #82,$34.37,$66.44,$307.08,https://storage.googleapis.com/images.pricecharting.com/082f0d7dd91c88cff59841caf548440823a18be2a9e33282d6cd70e22bbf0f08/60.jpg
Skarmory [Reverse Holo] #63,$15.48,$53.51,$433.00,https://storage.googleapis.com/images.pricecharting.com/92a76ec486e04028f8995a1f688b1f5e12798be128d3f67c035012d89d6ce123/60.jpg
Feraligatr [Reverse Holo] #47,$67.33,$158.28,$422.16,https://storage.googleapis.com/images.pricecharting.com/f7396712392652e174340e1899fedb79eb6b03880aa7f8a7fd83c73827d1f2de/60.jpg
Poliwrath #60,$20.98,$33.00,$81.31,https://storage.googleapis.com/images.pricecharting.com/67ad5af61b35496f9a32260a69354cb0694e44e6345c8659eb2e5e1cc8708199/60.jpg
Tyranitar [Box Topper] #3,$132.33,$448.29,"$1,775.00",https://storage.googleapis.com/images.pricecharting.com/24ddbc8d91392637bbe58a1cec5a1d29f6005a4ba65181caa88f4109878d95d0/60.jpg
Meganium #54,$9.38,$31.00,$74.38,https://storage.googleapis.com/images.pricecharting.com/911bd5e2272874b1415eb61401219100988249dc9368901623de201499282470/60.jpg
Kadabra [Reverse Holo] #84,$57.72,$82.00,$332.50,https://storage.googleapis.com/images.pricecharting.com/ab2b508fae70e24a54de228b7fcf09879652fb8b2cde8fb0380dd79e5da959b9/60.jpg
Golem #49,$9.19,$29.13,$85.35,https://storage.googleapis.com/images.pricecharting.com/itu77uel3uu6d3jg/60.jpg
Quilava #91,$6.68,$14.75,$74.99,https://storage.googleapis.com/images.pricecharting.com/254f0ed790afa5f0f84cc8e6ce02d5fae9f1bb2c4353e907fd7466939a991d83/60.jpg
Geodude #110,$3.39,$19.25,$102.48,https://storage.googleapis.com/images.pricecharting.com/ec83122a8c609201d73ebd5f5879b5ff816c2953fb36d177b482de7dbb5e0090/60.jpg
Bill's Maintenance #137,$1.81,$14.94,$41.45,https://storage.googleapis.com/images.pricecharting.com/ba0952ae0ea17e021094b0f95c3140322452f1a1415f262f7ef3d804948c728a/60.jpg
Rattata #128,$5.55,$12.26,$58.38,https://storage.googleapis.com/images.pricecharting.com/ad814148f6b169f46b47d8e05d644eca3aa78d40854720d09e1dfe2fe8bb7cd5/60.jpg
Shellder #129,$2.99,$36.46,$56.00,https://storage.googleapis.com/images.pricecharting.com/8d02fbc58f2220fafd8ea7030b3acc8006164af6b3875e2e20cd67e40c5cb196/60.jpg
Meganium #53,$10.00,$25.00,$95.27,https://storage.googleapis.com/images.pricecharting.com/691848804996eb8587b909934bda7da844d026cece732018d82ea40851a124f7/60.jpg
Diglett #106,$2.50,$20.01,$100.00,https://storage.googleapis.com/images.pricecharting.com/a7bd187fc5243a1b47e6ab5b6469f69b7838a69557210ce171765c446234a3ad/60.jpg
Feraligatr [Reverse Holo] #46,$42.00,$151.13,$295.00,https://storage.googleapis.com/images.pricecharting.com/a66846e2bd71294ea3a064823634f565b42e14a34f73e895ba3b7a5ab912b56b/60.jpg
Chikorita #99,$6.09,$26.00,$44.00,https://storage.googleapis.com/images.pricecharting.com/1ffbdf2edde9cc862ececa1828e16c83295c894d8687467688266ea79577f941/60.jpg
Marill #120,$6.00,$33.00,$62.07,https://storage.googleapis.com/images.pricecharting.com/31f8112c0a194b2c96dcde02b8c6868e7289252d352cfc2a039739a6f9f42e1f/60.jpg
Skarmory #63,$8.75,$17.75,$107.47,https://storage.googleapis.com/images.pricecharting.com/2cb6c2d73828f4f17c9b142239806db3643cb1a3200bbad26be77beea0e238e6/60.jpg
Chikorita #100,$4.66,$13.80,$119.00,https://storage.googleapis.com/images.pricecharting.com/96315a04fe631f2994455be933c79a75f976aeb22c09174c1e846c70d4ff93da/60.jpg
Pokemon Nurse #145,$6.82,$16.60,$170.07,https://storage.googleapis.com/images.pricecharting.com/0bcce38ebc62f5a9faa03cab681a762f1d12deb124322f20fa06b3d3f679b586/60.jpg
Kingler [Reverse Holo] #15,$19.99,$65.00,$186.28,https://storage.googleapis.com/images.pricecharting.com/02795287e1abe486d24b648a9d6ea403beb64e148a18855022314ee3279e4c88/60.jpg
Gastly [Reverse Holo] #109,$41.08,$84.69,$434.00,https://storage.googleapis.com/images.pricecharting.com/63436bfc6874a7b2009a2106ca653d415b19928a0ddf68388f76b2f7b68df27d/60.jpg
Magby [Reverse Holo] #52,$14.86,$51.00,$156.46,https://storage.googleapis.com/images.pricecharting.com/55a33d763248012efc4da7ac5c1715c3e3abfba739b446fa6b4d08d62130f61b/60.jpg
Bayleef #71,$7.50,$23.19,$121.12,https://storage.googleapis.com/images.pricecharting.com/5b5cfc1bd89836eca0704d2e3511c8e8cef9f55456b472a270c598291e3ee33c/60.jpg
Ampharos [For Position Only] #34,"$1,025.00","$2,200.00",,https://storage.googleapis.com/images.pricecharting.com/e5d38c7c5d1e31d4808bde7cbf9297fedf39f9e887c1b5ca03506becbf56a943/60.jpg
Machoke #85,$3.57,$12.00,$57.00,https://storage.googleapis.com/images.pricecharting.com/db4679d15d67bd8e7a84a32cd2c7e84dd9bb8efd7c8db3291d60f42b1bfc45d3/60.jpg
Ekans [Reverse Holo] #108,$21.48,$65.14,$320.50,https://storage.googleapis.com/images.pricecharting.com/7d72f80b7ab63d57b5c3e1f4cd418af5e5f70574dbf8ecf9b907c956ac990c99/60.jpg
Flaaffy [Reverse Holo] #77,$24.32,$111.10,$297.00,https://storage.googleapis.com/images.pricecharting.com/59fc9aebf1cc2451bfc0c29c1381657999ec5d434c7c03c68732dde4f680075e/60.jpg
Ampharos [Reverse Holo] #34,$32.34,$72.77,$360.00,https://storage.googleapis.com/images.pricecharting.com/12b82e776aac5179ced176aa4076589fdb67fad4dba68a5181b0450e11e3b386/60.jpg
Dratini [Reverse Holo] #107,$44.85,$92.50,"$1,510.37",https://storage.googleapis.com/images.pricecharting.com/4umlndhe7o6www7w/60.jpg
Cloyster #42,$10.00,$35.00,$96.30,https://storage.googleapis.com/images.pricecharting.com/eb151fc8482ae0ff45bb2780097d71012831f581afc6405303a32e98f7a407ac/60.jpg
Venusaur [Reverse Holo] #68,$42.13,$101.09,$355.82,https://storage.googleapis.com/images.pricecharting.com/a9efdf99f0894c909125b9b21cdfb29d50caa1efb5ac95cba0fd90e8a3477491/60.jpg
Magmar #86,$6.00,$26.00,$69.99,https://storage.googleapis.com/images.pricecharting.com/b9b55049658573b3f0144a6eb7c46388e3bd7ceaf855b2e6b6720eb28bca7bc0/60.jpg
Goldeen #111,$1.99,$13.00,$50.24,https://storage.googleapis.com/images.pricecharting.com/582d5f9963ccdd5231c51abd9183049dda4a0c01130bbd9bba7c6524f071e36f/60.jpg
Machamp [Reverse Holo] #51,$32.06,$67.34,$375.00,https://storage.googleapis.com/images.pricecharting.com/b1eb2c482b43daafd4ed7b0811a5dddc8b46bc2edec2e2a2173678e9db1b8827/60.jpg
Chansey [Reverse Holo] #72,$21.02,$77.00,$727.05,https://storage.googleapis.com/images.pricecharting.com/93e2c0386f0b74f00403d19376ffab527f264c3408194b240b28282ce19114e1/60.jpg
Clefairy [Reverse Holo] #101,$23.17,$56.00,$784.07,https://storage.googleapis.com/images.pricecharting.com/796d55c6081ab3f27504beed18d9c7e0e1c244cd7be087ddfa90e281b547e131/60.jpg
Pidgeot #59,$15.52,$39.00,$117.01,https://storage.googleapis.com/images.pricecharting.com/2ab11154b4855e8e1a62e61c0e51ba8a92221413985bbdcc9d83d1f025371f16/60.jpg
Hitmonlee #81,$4.44,$26.36,$50.00,https://storage.googleapis.com/images.pricecharting.com/11cd1f1bf7c75ec397a78c87beebe94c186d3ff667706b6053be31ab2ab06de4/60.jpg
Ninetales #57,$14.99,$32.57,$82.39,https://storage.googleapis.com/images.pricecharting.com/024dbddb6142af36b02de8d4340cf9f5cda729e7240ede2e880948de97dba448/60.jpg
Arbok #35,$8.93,$28.00,$150.00,https://storage.googleapis.com/images.pricecharting.com/d596fec7e8569bc6d32d9e919b733287ff408c5e69a268f7f33a3e0615b2ef78/60.jpg
Poliwrath [Reverse Holo] #24,$39.14,$80.04,$105.50,https://storage.googleapis.com/images.pricecharting.com/79137457ee39d9c3689e52b99bd71a812c8d8a0ab1a1b62a43ae5afdeb89a473/60.jpg
Corsola #102,$4.15,$22.00,$49.99,https://storage.googleapis.com/images.pricecharting.com/dbb5421cbb066ecebe45e7a63200537760491f032d0ab6e98ae2907d54fa8416/60.jpg
Houndour #113,$4.74,$26.82,$127.50,https://storage.googleapis.com/images.pricecharting.com/d9a8edb141fbdf92638c702244e45619ecacdd229094ffb9919ad7afdffdf7dd/60.jpg
Larvitar #116,$3.64,$25.00,$39.00,https://storage.googleapis.com/images.pricecharting.com/fcdcefe35539f76225fc22ee0fc9d9637ddf92d6dd8aa07d52fd28aad20e35ab/60.jpg
Psychic Energy #164,$1.25,$13.75,$51.02,https://storage.googleapis.com/images.pricecharting.com/c51fb6df49613ff00bc0759844af53d3e57f22a19449eaf1cdd372b73b9cf293/60.jpg
Weezing [Reverse Holo] #70,$20.65,$64.38,$186.10,https://storage.googleapis.com/images.pricecharting.com/12792476e1150bbbdd6d9070e3048398363b7b0cb16f0b5a09c1284311943c0b/60.jpg
Croconaw #74,$14.74,$22.60,$48.72,https://storage.googleapis.com/images.pricecharting.com/df861631a6fbb883b61bab790958f65aae5b88e6aeb66ca682969f078122d816/60.jpg
Arbok [Reverse Holo] #3,$24.44,$49.99,$340.00,https://storage.googleapis.com/images.pricecharting.com/4aa1fe231a84b38f8f1a7476bbc1581791431fe0e5ee7a3a640d20ab146c0062/60.jpg
Fearow [Reverse Holo] #45,$18.31,$54.50,$111.39,https://storage.googleapis.com/images.pricecharting.com/m4ezcyigpfqt5cen/60.jpg
Butterfree #38,$18.59,$27.00,$122.50,https://storage.googleapis.com/images.pricecharting.com/0d5351a8a3c8e1d1723d72bba9aea0c2911fa4e0a8c7446d38b1df6fbc3e6213/60.jpg
Professor Oak's Research #149,$2.28,$24.99,$55.95,https://storage.googleapis.com/images.pricecharting.com/183feea51e4101df8f99595dcdcbf5805e2e1271861d23a0f5ca85aa440cb093/60.jpg
Lightning Energy #163,$1.21,$13.76,$39.50,https://storage.googleapis.com/images.pricecharting.com/bdac2c70daf8ae7a463ce80f854b783fe80f89ba3247ea54fb421647611012c0/60.jpg
Electabuzz [Reverse Holo] #76,$16.61,$68.00,$533.00,https://storage.googleapis.com/images.pricecharting.com/87e6fcedea285795f1f6e70c62c3b82ca5d57bc854004f4d95d2f2a70f74ed37/60.jpg
Spearow #130,$2.56,$23.00,$52.89,https://storage.googleapis.com/images.pricecharting.com/71727b630dcae9cc67aa702801fd12189571deb3d6bcfa59d36c958da61ffd1b/60.jpg
Jynx #83,$6.11,$42.00,$100.00,https://storage.googleapis.com/images.pricecharting.com/635f29e9037107cc8a1debd16c86c6b6121217b56851073925939bfd167b2981/60.jpg
Venusaur [Box Topper] #4,$149.93,$447.01,$801.33,https://storage.googleapis.com/images.pricecharting.com/corrqrqs7yeyqt6zmnl6/60.jpg
Caterpie #96,$4.76,$23.00,$50.76,https://storage.googleapis.com/images.pricecharting.com/9859388bdfe803f5185a0f22512e008ff9846316daa223872dac8afa8eb7389f/60.jpg
Switch #157,$1.99,$24.99,$52.50,https://storage.googleapis.com/images.pricecharting.com/91fd83e76ac2c67bb810dc080d5cd68ade955bfa6f5a85cd6c6fb05890350979/60.jpg
Rapidash #62,$9.45,$19.25,$74.50,https://storage.googleapis.com/images.pricecharting.com/b78d45cac468b0781ba881a976e2a1f97dfff7d015250bae4ed0e29f2c401618/60.jpg
Krabby #115,$1.98,$30.00,$36.58,https://storage.googleapis.com/images.pricecharting.com/2c7f18131819abfc0e15dcc94e754157f2067f0c8898fd8da9a6e367e7fde55e/60.jpg
Pidgey #123,$6.49,$30.00,$110.14,https://storage.googleapis.com/images.pricecharting.com/5dac8f6722ef92381a3e36d3943cd0db276ac111ffcf28edfcc8a8b74455516b/60.jpg
Vulpix [Reverse Holo] #136,$33.60,$52.50,"$1,170.14",https://storage.googleapis.com/images.pricecharting.com/a4f5700e09b409d964eb8cb9653d9532f11a76f8ac25f1eb3fb65213cb43b3fa/60.jpg
Meganium [Reverse Holo] #53,$25.11,$90.73,$281.57,https://storage.googleapis.com/images.pricecharting.com/41daa99d6087f77486f5f168170c43814d69aedb0ddf067885af39515c9c9b0a/60.jpg
Butterfree [Reverse Holo] #38,$34.00,$62.11,$325.50,https://storage.googleapis.com/images.pricecharting.com/d20598bc80baf524fd1243ccffffc864cf341386ac10ba745845b704c66855d3/60.jpg
Typhlosion [Reverse Holo] #65,$28.07,$101.04,$158.25,https://storage.googleapis.com/images.pricecharting.com/92b39df7b08a785769a3a94f55d577414aedfdbc7ca3e533cb8d0d623b5b273a/60.jpg
Master Ball #143,$2.50,$49.95,$60.00,https://storage.googleapis.com/images.pricecharting.com/6716ef447a8a3c0ded10bc4c8a7335f3da38f4c20152ce7d9d14c3bc58e5dfb0/60.jpg
Pichu [Reverse Holo] #58,$45.05,$105.94,$455.00,https://storage.googleapis.com/images.pricecharting.com/z3oh3fsvd5xqb5cm/60.jpg
Rapidash [Reverse Holo] #62,$19.49,$69.58,$266.61,https://storage.googleapis.com/images.pricecharting.com/4dcd6536309b08501dae0f5741312a97f3738e5a9a544ab018f05f85a1772904/60.jpg
Grass Energy #162,$0.99,$8.00,$38.50,https://storage.googleapis.com/images.pricecharting.com/73ce977ca5515268592eca3638a408abd45d04ba91f4bcf7f555604c0ba747a3/60.jpg
Clefable [Reverse Holo] #41,$22.83,$42.55,$635.00,https://storage.googleapis.com/images.pricecharting.com/223a7c7dea69e6a10fb5ce469f7e0e4c1af30027ca6ba6e14b45b744f94556d3/60.jpg
Magby #52,$6.24,$18.16,$54.00,https://storage.googleapis.com/images.pricecharting.com/f94e4c94f08732e44db74a65fe08f53ebd690bce1ac1272b20ee0bc034472d83/60.jpg
Cyndaquil [Reverse Holo] #104,$34.80,$87.65,$624.78,https://storage.googleapis.com/images.pricecharting.com/e432f5168354e58449fa5331ce4f1e9633c88fc364de488131a43f6d408f10ab/60.jpg
Pidgeotto #88,$9.99,$26.00,$101.00,https://storage.googleapis.com/images.pricecharting.com/34956b46c32b9ca8d10968b30881ebcc839e6fd5c415912b21ebbd6422210d35/60.jpg
Pokemon Nurse [Reverse Holo] #145,$23.75,$105.13,$329.18,https://storage.googleapis.com/images.pricecharting.com/a0c6491c9c6763f1b0695bd2706a4aa2cbf70f459813f433e5b0345889b47b34/60.jpg
Magmar [Reverse Holo] #86,$20.00,$37.47,$105.15,https://storage.googleapis.com/images.pricecharting.com/5f9afb75247e77bb21690f57b942e278998d6795cd34f35de956dd061d5c2a99/60.jpg
Ninetales [Reverse Holo] #21,$34.99,$65.13,$430.40,https://storage.googleapis.com/images.pricecharting.com/003497c6d405e2070c79a3f8862a205ab38704803851ae1b4e31f1c57263fd4d/60.jpg
Water energy #165,$1.74,$18.00,$56.93,https://storage.googleapis.com/images.pricecharting.com/2b3dfb2be6f4d5b975b53ef1e467fad626f8bcbc9a8ecaa001eeead3082c76f7/60.jpg
Ampharos [Reverse Holo] #2,$40.00,$69.43,$220.65,https://storage.googleapis.com/images.pricecharting.com/8fb5700c4c16376a1535c9b44d93d4fd38dcfd4b68236a9f98ebd6ef6e7e2d6c/60.jpg
Shellder [Reverse Holo] #129,$16.38,$49.69,$142.50,https://storage.googleapis.com/images.pricecharting.com/42537871e562abd57da7ab06d9ed955f757d3339e7bee349a437cffada5700d9/60.jpg
Energy Search #153,$1.03,$7.00,$55.00,https://storage.googleapis.com/images.pricecharting.com/c71079c6ede8e087fbbd0dd541d9c620d282d695fb82550dd0aa7c2698dd6e7d/60.jpg
Blister Pack,"$1,600.00",,,https://storage.googleapis.com/images.pricecharting.com/eakjyc7noec62wko/60.jpg
Fearow #45,$7.99,$19.66,$45.00,https://storage.googleapis.com/images.pricecharting.com/601ba364d69078d2d9379c71f0f74b15c2258b5daa7ef4a3f76383eb2f069250/60.jpg
Meganium [Reverse Holo] #54,$21.95,$60.80,$287.00,https://storage.googleapis.com/images.pricecharting.com/b3c3525807f37090c78d7d39a8356f988f89cfa0223e7461e37913d237e9addd/60.jpg
Butterfree [Reverse Holo] #5,$33.97,$79.99,$167.35,https://storage.googleapis.com/images.pricecharting.com/7af9d6c915bde8f30ab6652e6ba2da48e9b4384f966a9d5a869ed03ae7e7994c/60.jpg
Poliwag [Reverse Holo] #125,$35.64,$55.25,$335.28,https://storage.googleapis.com/images.pricecharting.com/0ed93508e7704eeb0c0dd20c753aafa5711d934961b8690ee92fca3aa906b5f9/60.jpg
Potion #156,$0.99,$6.63,$43.73,https://storage.googleapis.com/images.pricecharting.com/d980d674c7f086fa43c7748bf61571d6aeae63ee4787ecc9a0b1189e71852797/60.jpg
Vileplume [Reverse Holo] #31,$14.99,$30.38,$400.00,https://storage.googleapis.com/images.pricecharting.com/f53295c2219673b7ed3bdf0e293cd1155066f526856111eb342b9d6d5895578b/60.jpg
Dugtrio [Reverse Holo] #10,$24.99,$50.00,$469.42,https://storage.googleapis.com/images.pricecharting.com/618e609d5cd66b1a974c5e1e58350330c6aae16f13762f32ec659e989d29c174/60.jpg
Skarmory [Reverse Holo] #27,$18.00,$52.77,$223.00,https://storage.googleapis.com/images.pricecharting.com/b79b34fa2eae5b3b4aa68c84e423cab093c8d521319efd81a21134cf47817547/60.jpg
Fire Energy #161,$2.29,$19.99,$34.80,https://storage.googleapis.com/images.pricecharting.com/45ebcd4556042f82ff9b551e84fd68c4e14768cfa878f0591fbfa7a2b5658127/60.jpg
Magby [Reverse Holo] #17,$32.12,$62.63,"$3,612.50",https://storage.googleapis.com/images.pricecharting.com/284b58c6591042befb0778fc9f6ac998268bceafd1b1d124865b1b9bd0e29094/60.jpg
Dugtrio #44,$6.28,$23.26,$78.32,https://storage.googleapis.com/images.pricecharting.com/29192c67cef5b1c09e946a95c34f9a308d63d0d5af39293dba1f8570f162895a/60.jpg
Feraligatr [Box Topper] #2,$96.04,,"$1,913.38",https://storage.googleapis.com/images.pricecharting.com/corrj5khlinpwusku7nz/60.jpg
Fearow [Reverse Holo] #11,$23.24,$61.38,$500.00,https://storage.googleapis.com/images.pricecharting.com/8afc935b4b37a370834a0fffdcfcacaaa8cec8810c175f616011b07cd630e613/60.jpg
Rapidash [Reverse Holo] #26,$26.42,$71.61,$499.99,https://storage.googleapis.com/images.pricecharting.com/40146f902222f5c94efdc63373baee35452eed40f686b2dcbd42790349ef4870/60.jpg
Hitmonlee [Reverse Holo] #81,$18.98,$80.93,$546.01,https://storage.googleapis.com/images.pricecharting.com/9660c725be43a85f1e738256d99cd1eccfe6cfe386758d9b298191ac49d4178e/60.jpg
Tauros [Reverse Holo] #133,$25.00,$65.80,$205.87,https://storage.googleapis.com/images.pricecharting.com/wzy6i3naugi4skrq/60.jpg
Pupitar #90,$4.37,$10.00,$36.00,https://storage.googleapis.com/images.pricecharting.com/e48899260d0f4f61cd3d18d49c2cb6c80b1528542649edeefcebe191d8cb8e2f/60.jpg
Machop [Reverse Holo] #117,$13.75,$40.85,$325.00,https://storage.googleapis.com/images.pricecharting.com/9aca8411bb1886a348f70d47b2791348f8019d4b0b8dd63182ae22f77586cec6/60.jpg
Graveler [Reverse Holo] #79,$13.99,$50.00,$108.50,https://storage.googleapis.com/images.pricecharting.com/f04bb553455c0ba64da95f8255e8e5dea3d4307b20453ab0db32a916f0311f6f/60.jpg
Diglett [Reverse Holo] #106,$16.33,$81.50,$285.77,https://storage.googleapis.com/images.pricecharting.com/8b51e62637f7ae1660090202100f37f3395050e039dbea7df5a6c577d1d0d1d0/60.jpg
Goldeen [Reverse Holo] #111,$9.58,$47.00,$217.50,https://storage.googleapis.com/images.pricecharting.com/c1ef21797da2958b6380580dc6ee55f92236b3e62d7d5dbd491b95ce05a45bd8/60.jpg
Pidgeot [Reverse Holo] #59,$27.00,$87.00,$750.00,https://storage.googleapis.com/images.pricecharting.com/45924009a333e214380b3551d387c66093ca062857be0f90d8dfe4eb46a8e181/60.jpg
Pidgeotto [Reverse Holo] #88,$20.09,$71.00,$226.69,https://storage.googleapis.com/images.pricecharting.com/fd86217a9fa8c9756f0d498d6a29db9831b5dfd7c8fa09f91004e6730e47473b/60.jpg
Marill [Reverse Holo] #120,$26.36,$64.94,$865.71,https://storage.googleapis.com/images.pricecharting.com/82603f784e8e10e3cda5762b849fae867b2a86825d6d8141ccf265f1c0e570dc/60.jpg
Weezing [Reverse Holo] #32,$27.22,$77.01,$144.69,https://storage.googleapis.com/images.pricecharting.com/9ff27ed9ccce57c7fd7c3360f7fdab03f90740492afbbdd334a0b3e89fa5a3ef/60.jpg
Golem [Reverse Holo] #49,$16.71,$63.63,$211.25,https://storage.googleapis.com/images.pricecharting.com/90a60d8aa972668b1ca9c3583e347c4298d382f4453803e39b814812a53b39ed/60.jpg
Graveler #79,$5.08,$34.99,$51.75,https://storage.googleapis.com/images.pricecharting.com/8a646b7457c361b3b9c560de9e08efe2d38205c1f79d17df96f113ab6b5f85f4/60.jpg
Chikorita [Reverse Holo] #99,$24.09,$68.25,$121.60,https://storage.googleapis.com/images.pricecharting.com/e3c5070dde511171a2d95ef77984c3ca3e8cbc4bfbd9d18eef06379099ff679c/60.jpg
Kingler #50,$6.29,$20.25,$83.08,https://storage.googleapis.com/images.pricecharting.com/b280da4fa22f95ab560c678dcc23c58b66608a9c043ceb2a398b8ad7ac1d5336/60.jpg
Jynx [Reverse Holo] #83,$13.50,$41.97,$306.25,https://storage.googleapis.com/images.pricecharting.com/8210740525ab8d91ae02966985dbfd99be2f215c56152d6911d4448424359e52/60.jpg
Bayleef [Reverse Holo] #71,$25.84,$52.01,$224.88,https://storage.googleapis.com/images.pricecharting.com/b62b37cb42104e16e50c293987b300707dc38bc8d387cb8d598a06d7a368d7f4/60.jpg
Corsola [Reverse Holo] #102,$12.11,$69.99,$424.83,https://storage.googleapis.com/images.pricecharting.com/1cb54128b3583405110fd204deb74c4cdd4bdd25ebbd24cd4ede84e7bd25359f/60.jpg
Full Heal #154,$1.32,$13.00,$29.00,https://storage.googleapis.com/images.pricecharting.com/deb80135a107d964d101ac7b2cc57c29736bcf07e2a4fb99f21578506d881d75/60.jpg
Croconaw [Reverse Holo] #74,$30.05,$59.99,$98.70,https://storage.googleapis.com/images.pricecharting.com/nsucxepq2miluocv/60.jpg
Gloom [Reverse Holo] #78,$17.99,$57.61,$669.16,https://storage.googleapis.com/images.pricecharting.com/a5a0e5ad071798e387ed22471317626de6cf15b43f157f532a56a09b7a19d1d9/60.jpg
Geodude [Reverse Holo] #110,$12.94,$48.18,$203.94,https://storage.googleapis.com/images.pricecharting.com/o7yt3m2st7fi25zd/60.jpg
Poliwhirl [Reverse Holo] #89,$31.61,$39.99,$260.00,https://storage.googleapis.com/images.pricecharting.com/4a811ec9dce9a76b1c10ff8de00d267eb5e5a42ab839dc1dc33c62a7ecc671bb/60.jpg
Mareep [Reverse Holo] #119,$25.00,$68.98,$162.88,https://storage.googleapis.com/images.pricecharting.com/30bc5f46b47724ed6d02b974d917885cc1faf6322e47b69f5b2907a67f244f28/60.jpg
Arbok [For Position Only] #35,$635.58,,,https://storage.googleapis.com/images.pricecharting.com/6a842c321f770b58ce83e1a6ae01e4410b51610f076ff572b45aab7ca0ac4a4f/60.jpg
Ponyta [Reverse Holo] #126,$19.17,$44.86,$337.05,https://storage.googleapis.com/images.pricecharting.com/8828420b229428703b9f94ad6a7d5e6b85cb5808bb48dac821e89ce42e17bfcc/60.jpg
Pokemon Reversal #146,$3.62,$7.00,$34.43,https://storage.googleapis.com/images.pricecharting.com/11a1b1f093badf7801f1c90d18b8281cfa5999d26027693e79d2dd5ee00fbe42/60.jpg
Machoke [Reverse Holo] #85,$17.39,$75.00,$150.26,https://storage.googleapis.com/images.pricecharting.com/bb898f9942ac75ef3987f8eec89f2d5f3ddf0d114466622b7f0eba02011e5e9d/60.jpg
Metal Energy [Reverse Holo] #159,$9.77,$25.79,,https://storage.googleapis.com/images.pricecharting.com/d089ea54157e36c2397c9425a60ac5e13e3ccb2dc6301d4f0226d83ce43e7799/60.jpg
Dugtrio [For Position Only] #44,"$2,500.00",,,https://storage.googleapis.com/images.pricecharting.com/3a528e8dd0f38a13ccb13569205db9d1431cf14fb45b017525fa7df78189202f/60.jpg
Caterpie [Reverse Holo] #96,$19.99,$60.70,$148.76,https://storage.googleapis.com/images.pricecharting.com/6a51fa64ecc8ba16b99ccf551dcadebdb0b26bf630f8b7ecc001bfe97c2e49ce/60.jpg
Metapod #87,$6.21,$18.00,$78.40,https://storage.googleapis.com/images.pricecharting.com/ae8b0a87730782d000632fbfb5f8ba4d7c6bfa18cc02e31b935d3207b6d9eced/60.jpg
Chikorita [Reverse Holo] #100,$17.96,$44.55,$168.50,https://storage.googleapis.com/images.pricecharting.com/5070de5dd158f3c28fbd2e2933d8e29090091366fee2fcd853c4cea99287445d/60.jpg
Koffing [Reverse Holo] #114,$18.99,$84.40,$481.99,https://storage.googleapis.com/images.pricecharting.com/08924ae9b1e32719c26af13156e90669d2a000aafaf88a2858f4eb0f5fea2f2c/60.jpg
Darkness Energy #158,$8.17,$21.01,$45.63,https://storage.googleapis.com/images.pricecharting.com/c0dd3301318f276ec66199994080dde8bc8599a3f2f82b266792af425c6ae95d/60.jpg
