Set,Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Skyridge,Eevee,Eevee #54,$28.49,$60.83,$213.13,https://storage.googleapis.com/images.pricecharting.com/e79d23d7c6df1fd20436fbbb1d6e5a4160dd5198080889dce5b714adea2cc398/60.jpg
Skyridge,Steelix,Steelix #H29,$175.62,$383.73,"$1,400.00",https://storage.googleapis.com/images.pricecharting.com/9e09e32565109fc7661eb7ad3d95d294bc7f0b5f04f4b7858d0c6c68e676069f/60.jpg
Skyridge,Steelix,Steelix [Reverse Holo] #31,$72.77,$169.75,$364.83,https://storage.googleapis.com/images.pricecharting.com/7a4ddc318938332665c52c9f18f8e28b7788f7fcfbcf10941ee1d59617a4a8f2/60.jpg
Skyridge,Steelix,Steelix #31,$42.25,$47.11,$261.51,https://storage.googleapis.com/images.pricecharting.com/11bdcd96610c1b47c5b01654bbe85175697040e882c5cda3ac6ed2aba1433eb6/60.jpg
Skyridge,Piloswine,Piloswine #H22,$173.67,$349.99,"$1,500.00",https://storage.googleapis.com/images.pricecharting.com/4872180a6f6d25af6f04a3de1621dd8827c9e21067512a27487c82edc76227b5/60.jpg
Skyridge,Piloswine,Piloswine [Reverse Holo] #24,$57.08,$62.75,$290.92,https://storage.googleapis.com/images.pricecharting.com/vlbsvdeu4tivofgc/60.jpg
Skyridge,Piloswine,Piloswine #24,$35.86,$50.00,$92.55,https://storage.googleapis.com/images.pricecharting.com/4cef79ec0dab58fa4848df5df9a2da14cd3f3bebf14dda9a5b993fe3248b7399/60.jpg
Skyridge,Piloswine,Piloswine [Reverse Holo] #43,$24.60,$69.77,$72.55,https://storage.googleapis.com/images.pricecharting.com/6930847f2e6e3b2855d14cc07eb558315aeda57338b75564cab222efb00dcc7f/60.jpg
Skyridge,Piloswine,Piloswine #43,$5.99,$17.75,$68.55,https://storage.googleapis.com/images.pricecharting.com/2a75b7cd92263c4f6a54e88ad97fc264e547ed9544f302d0ea5389404fc659f2/60.jpg
Skyridge,Machamp,Machamp #H15,$169.99,$485.00,"$2,404.75",https://storage.googleapis.com/images.pricecharting.com/e65f1dffba804611d7cc5534de51a3e81611c2aa2238fff27071310300859956/60.jpg
Skyridge,Machamp,Machamp [Reverse Holo] #16,$51.99,$126.58,$530.70,https://storage.googleapis.com/images.pricecharting.com/3297ed665a38da19230d2740c5f404e9002c7e4331d60e81baa4ac526cfb318b/60.jpg
Skyridge,Machamp,Machamp #16,$19.74,$50.00,$163.93,https://storage.googleapis.com/images.pricecharting.com/5246f7c727db6e17dd2611375fcee255c35e3243e75647c4f19c8906abef94d7/60.jpg
Skyridge,Ledian,Ledian #H14,$160.27,$332.16,"$1,509.85",https://storage.googleapis.com/images.pricecharting.com/41c379a3ff1100d18738b7b852f499436d82eb1b2497d7215a699496e5eb5235/60.jpg
Skyridge,Ledian,Ledian [Reverse Holo] #15,$26.81,$59.82,$192.75,https://storage.googleapis.com/images.pricecharting.com/0850279ccf26d649a46108702f8f034016bc90a3dc7ac4e3504397462fa9f42d/60.jpg
Skyridge,Ledian,Ledian #15,$14.00,$32.97,$40.00,https://storage.googleapis.com/images.pricecharting.com/6d24645787b6f5566e54736975207c9b9868f8212e251cd09c9aa81016783b1b/60.jpg
Skyridge,Xatu,Xatu #H32,$148.79,$281.00,"$1,319.63",https://storage.googleapis.com/images.pricecharting.com/8d64953a81cee6fd80259866fe4b43bfb5b03bdaecee86857013adba42d4c55f/60.jpg
Skyridge,Xatu,Xatu [Reverse Holo] #35,$37.89,$74.51,$200.59,https://storage.googleapis.com/images.pricecharting.com/fc342f3ab76646a63982ea265d7782d54ba9ef70deaaaeb9292390cd600130a9/60.jpg
Skyridge,Xatu,Xatu #35,$6.98,$30.99,$73.83,https://storage.googleapis.com/images.pricecharting.com/0c07b1c6ef7749914420e8acf653909b0722f9c8d0b7f4e0fb379d92c8667717/60.jpg
Skyridge,Beedrill,Beedrill #H4,$147.30,$415.00,"$1,745.46",https://storage.googleapis.com/images.pricecharting.com/1a8b639102d843c7f19c54779c7f8c0bd71d64f31dfb424ea4dd01855d0d0c23/60.jpg
Skyridge,Beedrill,Beedrill [Reverse Holo] #5,$41.34,$67.95,$261.00,https://storage.googleapis.com/images.pricecharting.com/zauilvem4ouenh76/60.jpg
Skyridge,Beedrill,Beedrill #5,$22.31,$52.63,$97.69,https://storage.googleapis.com/images.pricecharting.com/be3cb42e97857f403e11a32b4e4e1db2e9288ff3f3c35ad86ae6d9754f42f09e/60.jpg
Skyridge,Magcargo,Magcargo #H16,$143.76,$331.66,"$1,275.00",https://storage.googleapis.com/images.pricecharting.com/c9c68d6f006f8881e7e85ea057235e1136140b5966f71b8f0de71b6fa087a4e9/60.jpg
Skyridge,Magcargo,Magcargo #H17,$122.21,$365.32,"$1,000.00",https://storage.googleapis.com/images.pricecharting.com/4ecb33c9bdfa3c9f8d23b33fbab87ed5b6f179eeb8404c01eec1345400147b68/60.jpg
Skyridge,Magcargo,Magcargo [Reverse Holo] #17,$30.80,$64.90,$172.73,https://storage.googleapis.com/images.pricecharting.com/3fbca6cfd83229a5d628427067d75415e35c198a015ae6f24704009794050f83/60.jpg
Skyridge,Magcargo,Magcargo [Reverse Holo] #18,$27.50,$66.68,$349.36,https://storage.googleapis.com/images.pricecharting.com/qul5gnpnhc4icdso/60.jpg
Skyridge,Magcargo,Magcargo #17,$16.50,$27.50,$97.69,https://storage.googleapis.com/images.pricecharting.com/bb83f2667d71cdada54df5ba535be36360077552832d6d7dad7c3b806c542edf/60.jpg
Skyridge,Magcargo,Magcargo #18,$15.88,$25.87,$108.35,https://storage.googleapis.com/images.pricecharting.com/b68159fac44ae703c5e1ae91f14168b4d9998cd29fab391a4ec8090370f5f29a/60.jpg
Skyridge,Magneton,Magneton #H18,$134.39,$389.27,"$2,790.49",https://storage.googleapis.com/images.pricecharting.com/f275f7aa26a45b7276078fe039c8d8f30204783bc8b194eb867034cdadaffdc7/60.jpg
Skyridge,Magneton,Magneton #H19,$102.63,$352.50,"$1,433.36",https://storage.googleapis.com/images.pricecharting.com/5b381c356b7ce529bd41c98ef445a834230263222e6ff51bd2e9b6e6d5b2f887/60.jpg
Skyridge,Magneton,Magneton [Reverse Holo] #19,$35.94,$91.73,$272.51,https://storage.googleapis.com/images.pricecharting.com/ds4upkvoqjlyudty/60.jpg
Skyridge,Magneton,Magneton [Reverse Holo] #20,$30.80,$82.06,$244.00,https://storage.googleapis.com/images.pricecharting.com/42438640a50f0bc602f41374cb96b78b9ae6491d93b7a3d60d2b2af1946c4e11/60.jpg
Skyridge,Magneton,Magneton #19,$20.45,$39.00,$176.83,https://storage.googleapis.com/images.pricecharting.com/8ba9de6dd28551147886690dd7ca0a9287ad161b8e6e748273dfc08a54ea20b7/60.jpg
Skyridge,Magneton,Magneton #20,$19.00,$32.13,$120.00,https://storage.googleapis.com/images.pricecharting.com/116be550cecbf89f7345e469e7e091931dbf0e22f31e01da70ae483c7040367c/60.jpg
Skyridge,Lapras,Lapras [Reverse Holo] #71,$129.00,$255.00,$940.00,https://storage.googleapis.com/images.pricecharting.com/06ac12f004666d674c2c9bbcd5b59f00e9a856329f625901edb51c9c5fc1bd52/60.jpg
Skyridge,Lapras,Lapras #71,$15.46,$59.34,$144.45,https://storage.googleapis.com/images.pricecharting.com/c0068bfde527cb15c95429b728d7bb12b0f73973870b7c5688d56b7dbdd64674/60.jpg
Skyridge,Jigglypuff,Jigglypuff [Reverse Holo] #68,$127.29,$91.00,$415.68,https://storage.googleapis.com/images.pricecharting.com/f649aead34af494d5dcdcb4ca037285945ecf047bc1a63c50edb449402010740/60.jpg
Skyridge,Jigglypuff,Jigglypuff #68,$19.99,$26.77,$225.00,https://storage.googleapis.com/images.pricecharting.com/03f80c80c547548ede4e713cf0b4fa1ad28648ed1ca588aaff6c3a1996d3602d/60.jpg
Skyridge,Haunter,Haunter [Reverse Holo] #63,$126.25,$217.38,$366.52,https://storage.googleapis.com/images.pricecharting.com/qk47bpzpc3ts7qcs/60.jpg
Skyridge,Haunter,Haunter #63,$32.75,$69.99,$231.50,https://storage.googleapis.com/images.pricecharting.com/4e403be8c9dd63b1f1ae4a5454e4ae72d14dfd7582adeafe6a2434c8fa31dc0a/60.jpg
Skyridge,Rhydon,Rhydon #H27,$125.00,$390.47,"$1,499.00",https://storage.googleapis.com/images.pricecharting.com/1233ec43ee21942c97b274b01b0b25bf908812c656dbfc98608ae1a910f82cfc/60.jpg
Skyridge,Rhydon,Rhydon [Reverse Holo] #29,$46.18,$105.66,$499.88,https://storage.googleapis.com/images.pricecharting.com/601e159ea33f503e8426d423eaeeaa15552b58ab4bacf04631e4ebcc57b782b5/60.jpg
Skyridge,Rhydon,Rhydon #29,$16.25,$24.50,$119.65,https://storage.googleapis.com/images.pricecharting.com/07716f7d3c2b978b73081f7eaf0c45feb8c9ac9d111e76441210b841d70fe1f3/60.jpg
Skyridge,Forretress,Forretress #H8,$111.17,$322.36,$787.00,https://storage.googleapis.com/images.pricecharting.com/c644a3390a2be34ab007538cb3f711bb9e7a1feca6529b87a2b5e903a92a098e/60.jpg
Skyridge,Forretress,Forretress [Reverse Holo] #9,$21.69,$53.99,$131.39,https://storage.googleapis.com/images.pricecharting.com/c7790cce27f081e4a7c6f408a8fa4aff63091ae6e784c9b3cee90da4aff4ed94/60.jpg
Skyridge,Forretress,Forretress [Reverse Holo] #56,$20.50,$51.54,$127.32,https://storage.googleapis.com/images.pricecharting.com/72393cb7d67b31226cfc5e61ba45ef18dc901a7d1d261235318861129f43744e/60.jpg
Skyridge,Forretress,Forretress #9,$11.50,$29.00,$93.57,https://storage.googleapis.com/images.pricecharting.com/90217bd8642ccdf0d871390f41546a453f0d7e19a6bd9160ac9a941ae990c37a/60.jpg
Skyridge,Forretress,Forretress #56,$5.98,$36.58,$40.00,https://storage.googleapis.com/images.pricecharting.com/ef38bbefb96dce6535c9235fa3fb70f1d0c890d07aee68d569068e7462c8f870/60.jpg
Skyridge,Nidoqueen,Nidoqueen #H21,$107.47,$326.02,$920.00,https://storage.googleapis.com/images.pricecharting.com/33aa4bdaf113147504084ab2629c2249cb3a2639014601aba51b274c859de6db/60.jpg
Skyridge,Nidoqueen,Nidoqueen [Reverse Holo] #22,$50.49,$89.99,$315.00,https://storage.googleapis.com/images.pricecharting.com/7d0ca751684ff1476a0cfbae3a1f2cb4acfc57f84831c0fbaaac394217bb4b1b/60.jpg
Skyridge,Nidoqueen,Nidoqueen #22,$31.72,$38.69,$90.61,https://storage.googleapis.com/images.pricecharting.com/a6d51df31dc55201de34fd274b8342d3358a37aaddc6376a461308b492adada8/60.jpg
Skyridge,Gastly,Gastly [Reverse Holo] #57,$85.00,$114.45,$386.00,https://storage.googleapis.com/images.pricecharting.com/fcb965a225c3a5aa1dd64a00d693231b643ac7f55cc91cb921543591adc5bae0/60.jpg
Skyridge,Gastly,Gastly #57,$16.50,$24.99,$127.75,https://storage.googleapis.com/images.pricecharting.com/09d5b476fa4730ef9a00f59a303d2d439611a16384c8fe13df36d4e163ade866/60.jpg
Skyridge,Meowth,Meowth [Reverse Holo] #78,$78.86,$120.00,"$2,453.67",https://storage.googleapis.com/images.pricecharting.com/9102ef543ad90712c3656257b50fd297d3be21184eab2124a468a4188fab21f7/60.jpg
Skyridge,Meowth,Meowth #78,$51.35,$50.00,$77.00,https://storage.googleapis.com/images.pricecharting.com/7c6888f67fa49795aee14fc9699c316e930fdae1fb21d767fd6124b075e9621a/60.jpg
Skyridge,Poliwhirl,Poliwhirl [Reverse Holo] #88,$78.73,$74.99,$847.50,https://storage.googleapis.com/images.pricecharting.com/qn32f7mjh7mx7fat/60.jpg
Skyridge,Poliwhirl,Poliwhirl #88,$21.00,$51.00,$149.99,https://storage.googleapis.com/images.pricecharting.com/e23bbc3e1b6592d5ff3480bbcd8c1408829620c2d5d62c6254742bba8c861fcf/60.jpg
Skyridge,Shuckle,Shuckle [Reverse Holo] #96,$77.61,$77.15,$149.13,https://storage.googleapis.com/images.pricecharting.com/d9b46e6e3ad1415c0faee9caecf5003f03bd919383322902217d62b27e1f6099/60.jpg
Skyridge,Shuckle,Shuckle #96,$19.95,$39.95,$79.56,https://storage.googleapis.com/images.pricecharting.com/7587738237a8864545dadd094f53001c1a3a8257193b7312289e480682b50cb2/60.jpg
Skyridge,Sandshrew,Sandshrew [Reverse Holo] #92,$76.04,$73.85,$195.78,https://storage.googleapis.com/images.pricecharting.com/ec01c3dc7267ca6de9b28f563e4bbb83aca434285e7f70f157c062ae9153273a/60.jpg
Skyridge,Sandshrew,Sandshrew #92,$23.11,$49.99,$67.16,https://storage.googleapis.com/images.pricecharting.com/e368583cbde1714e22fa5b547eb392cf1fa80eff747c330d1c067ae3a2c833e3/60.jpg
Skyridge,Kabuto,Kabuto [Reverse Holo] #37,$74.21,$54.00,$136.36,https://storage.googleapis.com/images.pricecharting.com/e0190d828827df02d213904a17e79e00513a2dbf49e1da202a22deac49e3cca1/60.jpg
Skyridge,Kabuto,Kabuto #37,$12.76,$37.94,$139.00,https://storage.googleapis.com/images.pricecharting.com/77370ba8e3abe1a0d87798bbfda6d068701762aa034aeaade06abb9252da559f/60.jpg
Skyridge,Kadabra,Kadabra [Reverse Holo] #69,$67.59,$150.00,$325.00,https://storage.googleapis.com/images.pricecharting.com/g62os2c4kksuydun/60.jpg
Skyridge,Kadabra,Kadabra #69,$18.99,$30.00,$93.42,https://storage.googleapis.com/images.pricecharting.com/a449d6c712f629ab75657276cf524abaa80833f8baae678e82670d5510571baa/60.jpg
Skyridge,Ursaring,Ursaring [Reverse Holo] #110,$67.02,$70.16,$587.99,https://storage.googleapis.com/images.pricecharting.com/f33256784c2fa7ae995d445e2e2b0d0f15f0706cbd27ff03d745141680015344/60.jpg
Skyridge,Ursaring,Ursaring #110,$18.49,$39.99,$80.00,https://storage.googleapis.com/images.pricecharting.com/6cb1fed5f6f7c66cf775a01fac219a71a87e7981af804f6d01602a1e06b131df/60.jpg
Skyridge,Murkrow,Murkrow [Reverse Holo] #79,$66.00,$82.56,$456.89,https://storage.googleapis.com/images.pricecharting.com/dljlra3aayttfain/60.jpg
Skyridge,Murkrow,Murkrow #79,$17.52,$41.00,$132.38,https://storage.googleapis.com/images.pricecharting.com/b6a959872012ddd58ac05d7a2627c575fd13db234a62e0dfd5ceff7abb8b8faf/60.jpg
Skyridge,Golbat,Golbat [Reverse Holo] #60,$64.46,$102.00,$223.74,https://storage.googleapis.com/images.pricecharting.com/djm3xlbyptmy6zwh/60.jpg
Skyridge,Golbat,Golbat #60,$40.00,$58.55,$96.98,https://storage.googleapis.com/images.pricecharting.com/6f7e92027b07fd4b752619c2ddbd592d5332985c1b62779fc41fdf2eb6fff12f/60.jpg
Skyridge,Dunsparce,Dunsparce [Reverse Holo] #53,$62.58,$74.06,$140.26,https://storage.googleapis.com/images.pricecharting.com/dad6f25554ce6902fdab6ec19a731247312c765a2fc6c517bc666b0c3a90cf6e/60.jpg
Skyridge,Dunsparce,Dunsparce #53,$27.99,$14.70,$76.75,https://storage.googleapis.com/images.pricecharting.com/a44b492d871108df3b302f8ab431046ff30ade95d9de4a08b315c5ef698eb47d/60.jpg
Skyridge,Cleffa,Cleffa [Reverse Holo] #48,$61.57,$78.50,$554.04,https://storage.googleapis.com/images.pricecharting.com/50c185e5108e61a29cb0877ce1ce2b503022e694f2be85b7e24172011974b739/60.jpg
Skyridge,Cleffa,Cleffa #48,$14.00,$55.40,$131.96,https://storage.googleapis.com/images.pricecharting.com/4c2266964103454e4521b9a0375f8cd68106469829ef83422f483e4bb8b94898/60.jpg
Skyridge,Growlithe,Growlithe [Reverse Holo] #62,$59.40,$123.20,$360.41,https://storage.googleapis.com/images.pricecharting.com/jjb5esrf6l3a5v6c/60.jpg
Skyridge,Growlithe,Growlithe #62,$11.75,$21.46,$79.00,https://storage.googleapis.com/images.pricecharting.com/be9678b4a4ac1e088f5f011eb957e5d9d0a5257decacb836115a7897ead27cfb/60.jpg
Skyridge,Farfetch'd,Farfetch'd [Reverse Holo] #55,$58.04,$112.42,$590.54,https://storage.googleapis.com/images.pricecharting.com/68c73668608402662c06bcf6ee9cd81080293cd71f11ad06f5baa067eaa5e3af/60.jpg
Skyridge,Farfetch'd,Farfetch'd #55,$29.98,$48.37,$155.00,https://storage.googleapis.com/images.pricecharting.com/866e8acc0a23eb24040bf8032cb96ae40b908d8d5f153d0bab5ec08a52d5220a/60.jpg
Skyridge,Abra,Abra [Reverse Holo] #46,$57.50,$146.57,$285.00,https://storage.googleapis.com/images.pricecharting.com/626cbd2bb959db24588d53c454e3e0d739b55462a4079c9462b7e9007e278c97/60.jpg
Skyridge,Abra,Abra #46,$18.35,$52.00,$149.99,https://storage.googleapis.com/images.pricecharting.com/b7fe3875c7d362b70bae2a5d0909a3ca212cc5e6561e224eb3418e2ee13cf044/60.jpg
Skyridge,Aerodactyl,Aerodactyl [Reverse Holo] #1,$53.55,$119.25,$623.80,https://storage.googleapis.com/images.pricecharting.com/b8b0eeefa80f439d61020284d29091750d593e0f9fc96406d23402810f7d6e06/60.jpg
Skyridge,Aerodactyl,Aerodactyl #1,$35.00,$69.99,$227.76,https://storage.googleapis.com/images.pricecharting.com/7d1d2ab121130c265551f98c1a48f01f07e4a346d06371bdc43d89b422ef5436/60.jpg
Skyridge,Swinub,Swinub #107,$52.99,$44.99,$951.76,https://storage.googleapis.com/images.pricecharting.com/b72274208c3efc897be893961192b9683ac0a82548fd772cda70fcbc25f5aab1/60.jpg
Skyridge,Swinub,Swinub [Reverse Holo] #107,$35.35,$85.00,$212.17,https://storage.googleapis.com/images.pricecharting.com/a28b1a9c8ddd8ed55ff1f60c65d8fc637e1fe19f64bd084562483971879e0ec8/60.jpg
Skyridge,Swinub,Swinub [Reverse Holo] #108,$29.00,$66.63,$167.50,https://storage.googleapis.com/images.pricecharting.com/197dc48b35adb7327416324446135c821e97fd178a48db71bc2c9d55b66ede22/60.jpg
Skyridge,Swinub,Swinub #108,$16.12,$25.00,$54.11,https://storage.googleapis.com/images.pricecharting.com/1238875585cdf79a89c42b3ffd1326a7bbf9353cd43366fee05e5d27fdf6acc5/60.jpg
Skyridge,Wigglytuff,Wigglytuff [Reverse Holo] #34,$51.94,$60.44,$905.94,https://storage.googleapis.com/images.pricecharting.com/3611e9d69efc310b09865f00d6910d9e957c430e218da00b3aaae18de3ddcb77/60.jpg
Skyridge,Wigglytuff,Wigglytuff #34,$27.80,$40.00,$92.96,https://storage.googleapis.com/images.pricecharting.com/be067991c1351ec818dcb47a5baf7a7d4b37124d6c29a9dabb506e057b5c17b5/60.jpg
Skyridge,Igglybuff,Igglybuff [Reverse Holo] #67,$51.74,$99.99,$143.05,https://storage.googleapis.com/images.pricecharting.com/08083f58f926d7347c9daaa089827e83be2f80b1ce38a4a6731346bb798e64fd/60.jpg
Skyridge,Igglybuff,Igglybuff #67,$21.49,$27.00,$65.00,https://storage.googleapis.com/images.pricecharting.com/1efdad447e8d9e93085b05cf98eea3bd1546bc246971985244578e9708329ab7/60.jpg
Skyridge,Weedle,Weedle [Reverse Holo] #115,$51.48,$67.33,$152.52,https://storage.googleapis.com/images.pricecharting.com/1a2c73f74415b7fc3d56a65d8d78a4b34d4f974c798d0f45bf4c6e24a6928313/60.jpg
Skyridge,Weedle,Weedle [Reverse Holo] #114,$46.53,$90.04,$136.56,https://storage.googleapis.com/images.pricecharting.com/7eff2981ad63a238c1837bfdf9e5319bf278249f86ebee4322abeb0f2500a352/60.jpg
Skyridge,Weedle,Weedle #114,$22.74,$39.99,$116.26,https://storage.googleapis.com/images.pricecharting.com/72f7f97473d90dffc6d446a2814c259f6ad5fe2fe60fa509106719af8cc9c19e/60.jpg
Skyridge,Weedle,Weedle #115,$18.79,$26.73,$51.81,https://storage.googleapis.com/images.pricecharting.com/66b5f539ade1c18e58c909317e190d176b8da34ed1dc6a942cc0eb9d8dc5a1a2/60.jpg
Skyridge,Poliwag,Poliwag [Reverse Holo] #87,$51.00,$75.09,"$1,595.13",https://storage.googleapis.com/images.pricecharting.com/9c9fd89e3bd5d875644d45e8dc884b7d5f0e28c871f5633cdbcce8653ab15964/60.jpg
Skyridge,Poliwag,Poliwag #87,$14.99,$28.00,$111.17,https://storage.googleapis.com/images.pricecharting.com/2ab1dbecc84495a7b0a9b38b5ed36da040c2af0b299e3d62e30e47a41af4fb0a/60.jpg
Skyridge,Seel,Seel [Reverse Holo] #95,$48.54,$56.40,$164.51,https://storage.googleapis.com/images.pricecharting.com/850fd44e03573f5e3c5704e3e143c1ea7843689d93c0b9311d8e88f68530391d/60.jpg
Skyridge,Seel,Seel [Reverse Holo] #94,$37.19,$59.59,$245.05,https://storage.googleapis.com/images.pricecharting.com/f5a53ce5ceafd822bd1ca9583692880e3852a62b9c91dd07fe40cc96549f6828/60.jpg
Skyridge,Seel,Seel #94,$20.73,$100.00,$120.00,https://storage.googleapis.com/images.pricecharting.com/d4dc7c86d41166e38070839476a8ef0db7b7db71f6e4ef845caf0a5a8d3a7e48/60.jpg
Skyridge,Seel,Seel #95,$14.00,$18.12,$145.00,https://storage.googleapis.com/images.pricecharting.com/9e525784a457450657127c24ef770a0d4de99eac934637f6872f80e8852a8ee4/60.jpg
Skyridge,Houndour,Houndour [Reverse Holo] #66,$48.12,$80.21,$325.00,https://storage.googleapis.com/images.pricecharting.com/faotduzb2hs7iuns/60.jpg
Skyridge,Houndour,Houndour #66,$11.75,$29.97,$58.67,https://storage.googleapis.com/images.pricecharting.com/693bde825472e61bfae093f8c61e193e88d1010905b0361209e0203b99aa4a34/60.jpg
Skyridge,Diglett,Diglett [Reverse Holo] #50,$48.00,$124.00,$172.95,https://storage.googleapis.com/images.pricecharting.com/c7a8d04bd981ebff4bce36eeafdd0c97a0eaa469ec207f653f7b5c7ef15a6303/60.jpg
Skyridge,Diglett,Diglett #50,$25.36,$18.22,$158.53,https://storage.googleapis.com/images.pricecharting.com/9f56772620bbdf4135fad5c9749c4613dec833f4a30e0078103040102661f7a8/60.jpg
Skyridge,Teddiursa,Teddiursa [Reverse Holo] #109,$46.56,$150.00,$350.00,https://storage.googleapis.com/images.pricecharting.com/753c1b334bca596f309281e6764d2b687a8904accc5d852cda02be762623a035/60.jpg
Skyridge,Teddiursa,Teddiursa #109,$9.98,$48.99,$104.95,https://storage.googleapis.com/images.pricecharting.com/15241ffb62f1c82f10fe6fb757b9e05191e9a5cb56f81e031082ab347844cdb7/60.jpg
Skyridge,Zubat,Zubat [Reverse Holo] #118,$46.09,$50.61,$85.75,https://storage.googleapis.com/images.pricecharting.com/fa1e6c83db60c1ce6248b2cbec21ddeffb86769cac1d480dd13aab071973ce5b/60.jpg
Skyridge,Zubat,Zubat [Reverse Holo] #117,$45.06,$50.00,$314.00,https://storage.googleapis.com/images.pricecharting.com/tidgsmif5dpretgg/60.jpg
Skyridge,Zubat,Zubat #118,$21.97,$28.50,$55.00,https://storage.googleapis.com/images.pricecharting.com/08b48ca549b6cde0e63a0e6b5cab9172886df704273b2f3f0e52f1b4f735dc4d/60.jpg
Skyridge,Zubat,Zubat #117,$18.15,$56.43,$68.00,https://storage.googleapis.com/images.pricecharting.com/d67e1b2ac6cb5e654d0d90ccada433e648e01232a63079001dbcef0394ad8bc3/60.jpg
Skyridge,Heracross,Heracross [Reverse Holo] #64,$45.87,$116.90,$265.00,https://storage.googleapis.com/images.pricecharting.com/21985b252a327de213b387f7daa0d449d741e02c2e2c6937acfd41229fa4cbe6/60.jpg
Skyridge,Heracross,Heracross #64,$16.00,$37.00,$206.88,https://storage.googleapis.com/images.pricecharting.com/37a3063bb919d55aebb82d267349fd4ab417979a2448ad68313add9c2955ebdc/60.jpg
Skyridge,Skarmory,Skarmory [Reverse Holo] #97,$45.00,$72.49,$225.00,https://storage.googleapis.com/images.pricecharting.com/73cclr3gpeerxsb5/60.jpg
Skyridge,Skarmory,Skarmory #97,$10.00,$18.00,$39.36,https://storage.googleapis.com/images.pricecharting.com/bf5433824105f73afedce9a43cae1b75c7cc2649f3f44d44b0925f49a9e109f6/60.jpg
Skyridge,Electrode,Electrode [Reverse Holo] #36,$43.97,$99.99,$293.69,https://storage.googleapis.com/images.pricecharting.com/9bac6e4aea1555d0fed9169c785d6439135999346d55ee7803b8dd30cc23f894/60.jpg
Skyridge,Electrode,Electrode #36,$9.88,$26.43,$83.00,https://storage.googleapis.com/images.pricecharting.com/e247887c90bf4ea9b3abc6447ac0fce2d78f2155d4dad8fc1ef6a53216b1fabf/60.jpg
Skyridge,Staryu,Staryu [Reverse Holo] #104,$42.69,$89.21,$399.99,https://storage.googleapis.com/images.pricecharting.com/b7seb2c2n4drxrkw/60.jpg
