Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Seadra [Reverse] #117,$1.88,,,https://storage.googleapis.com/images.pricecharting.com/q2rewryc53yng2mc/60.jpg
Seaking [Reverse] #119,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/vkih6adwehlzgzor/60.jpg
Staryu [Reverse] #120,$2.00,,,https://storage.googleapis.com/images.pricecharting.com/4cieiyjfthz7ngm7/60.jpg
Mr. Mime [Reverse] #122,$1.57,,,https://storage.googleapis.com/images.pricecharting.com/4erizdgisw5sp2ti/60.jpg
Scyther [Reverse] #123,$2.69,,,https://storage.googleapis.com/images.pricecharting.com/q4c23zybhmyujxrh/60.jpg
Electabuzz [Reverse] #125,$5.82,,,https://storage.googleapis.com/images.pricecharting.com/sgrrhc6ojrvh3iic/60.jpg
Pinsir [Reverse] #127,$1.77,,,https://storage.googleapis.com/images.pricecharting.com/kgfc45hf7qqudwzn/60.jpg
Tauros [Reverse] #128,$1.59,,$45.46,https://storage.googleapis.com/images.pricecharting.com/hf5oexi4vy5umgfi/60.jpg
Magikarp #129,$2.85,,,https://storage.googleapis.com/images.pricecharting.com/wq2e55jeprdclf3c/60.jpg
Gyarados [Reverse] #130,$1.89,,,https://storage.googleapis.com/images.pricecharting.com/zm5hz2asiwcze57q/60.jpg
Lapras [Reverse] #131,$2.09,$13.05,$39.15,https://storage.googleapis.com/images.pricecharting.com/i2zw7v74pw7gmv3i/60.jpg
Vaporeon [Reverse] #134,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/ptt5qdqmxkbxurut/60.jpg
Porygon [Reverse] #137,$1.89,$12.75,$38.28,https://storage.googleapis.com/images.pricecharting.com/r45dihzcxfh2brjw/60.jpg
Omanyte [Reverse] #138,$2.99,,,https://storage.googleapis.com/images.pricecharting.com/wshs6df6po3ycnys/60.jpg
Omastar [Reverse] #139,$2.49,,,https://storage.googleapis.com/images.pricecharting.com/p64riucukciviwv6/60.jpg
Kabutops [Reverse] #141,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/qur24sajheth4dde/60.jpg
Aerodactyl [Reverse] #142,$1.84,,,https://storage.googleapis.com/images.pricecharting.com/wp7i3gykrdaxj665/60.jpg
Moltres [Reverse] #146,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/kqyn3k4ieemuxfbz/60.jpg
Dratini [Reverse] #147,$3.50,,$19.99,https://storage.googleapis.com/images.pricecharting.com/orqjafzsmiy327ev/60.jpg
Booster Pack [Gengar],,,,https://storage.googleapis.com/images.pricecharting.com/7oy7yuhmslklydvt/60.jpg
Sandshrew [Master Ball] #27,,,,https://storage.googleapis.com/images.pricecharting.com/w72v3fe5335fmdxw/60.jpg
Paras [Master Ball] #46,,,,https://storage.googleapis.com/images.pricecharting.com/55p7hecgdd5w2oln/60.jpg
Venonat [Master Ball] #48,,,,https://storage.googleapis.com/images.pricecharting.com/bvkv4zkgwzuuwgcw/60.jpg
Persian [Master Ball] #53,,,,https://storage.googleapis.com/images.pricecharting.com/w2hoik7fy7sbvsxo/60.jpg
Poliwag [Master Ball] #60,,,,https://storage.googleapis.com/images.pricecharting.com/ht6cie7i6ncj6jb4/60.jpg
Weepinbell [Master Ball] #70,,,,https://storage.googleapis.com/images.pricecharting.com/bxrshvbdx4fooybw/60.jpg
Tentacool [Master Ball] #72,,,,https://storage.googleapis.com/images.pricecharting.com/vpgcm7uclbxllezy/60.jpg
Seel [Master Ball] #86,,,,https://storage.googleapis.com/images.pricecharting.com/hz7y2yms7gyh6uk5/60.jpg
Muk [Master Ball] #89,,,,https://storage.googleapis.com/images.pricecharting.com/dlynhsuwsy2lm46q/60.jpg
Shellder [Master Ball] #90,,,,https://storage.googleapis.com/images.pricecharting.com/se5diusqbbkcmxyl/60.jpg
Goldeen #118,,,,https://storage.googleapis.com/images.pricecharting.com/lbczfrzccyblaufj/60.jpg
Electabuzz [Master Ball] #125,,,,https://storage.googleapis.com/images.pricecharting.com/vtpf66ln6zrxyf3a/60.jpg
